id	generation	parent1	parent2	[in] input00	[in] input01	[in] input02	[in] input03	[in] input04	[in] input05	[in] input06	[in] input07	[in] input08	[in] input09	[in] input10	[in] input11	[in] input12	[in] input13	[in] input14	[in] input15	[in] input16	[in] input17	[in] input18	[in] input19	[in] input20	[min] goal
15	0	None	None	16.6605005357	6.79480194673	6.92789331949	3.42344473765	2.16841293388	0.752285741252	0.980165017972	2.55528783424	4.26688536758	3.6979381804	4.85373705523	10.4436691597	11.9571275529	1.17243934245	0.605807951646	4.76454777808	7.41533172796	14.1573602931	8.00678921519	26.0859400281	22.7056613935	1348013.24859
16	0	None	None	12.2319543648	5.45521166967	8.53946850094	3.53163537555	1.33277179569	0.679604447556	0.419558649476	2.31942102039	4.25989956952	6.23525870785	3.56870175373	19.49002683	11.8270350808	0.971665443462	0.714590645926	2.79082109374	4.912033282	26.2862395601	15.0327324622	13.0054638692	14.9660878473	628021.997077
17	0	None	None	12.4699802858	6.44922451166	9.92041211074	2.65064925504	2.29428776433	0.697435747448	0.520029907164	4.48734970215	2.69327824974	3.17191655695	2.8179618678	14.9915024008	12.8771839633	1.05709618834	0.967844073745	3.92593207256	5.9757659613	18.4623412753	21.6980209463	5.65086617797	29.8739547106
18	0	None	None	11.4328869268	6.7212172167	6.68309822935	2.16608827541	3.00663066688	0.218341621454	0.945739395201	4.07168051623	4.23254916797	3.28085053343	3.49414178141	19.61144544	11.6883227038	0.813946050198	0.808078713032	4.79243835169	6.10348097126	21.1925985469	3.52627060407	21.1295054599	9.61521893663	420050.422094
19	0	None	None	16.3248168754	7.56615009219	5.9844387616	1.42551660716	1.34439040389	0.927183704461	0.116020056917	4.13625211066	3.28384520824	5.32500703318	2.60763446923	10.9992717779	13.8643915821	0.218653066534	1.16835261239	4.92159510405	8.5951906179	0.779929584761	24.1213861171	8.94759694113	15.7330003647	722607.65054
20	0	None	None	12.8135511514	7.76304022023	9.20612483647	3.97639788035	2.62940065324	0.406916723397	0.619111226708	4.75517272197	2.85058436027	4.30729190737	6.06736101828	16.5118741569	16.113121663	0.0926794530546	0.269835298503	2.25576254443	7.31844463152	24.8792691068	16.7353148338	13.0791857133	10.069260758	639931.617176
21	0	None	None	17.4388546082	6.65221197657	8.12137057403	2.82493990974	3.15315714086	0.0114296478263	0.281963860888	3.40167484569	4.07133085021	3.5036504673	2.62171567536	19.0476498685	10.1923065948	0.209231813163	1.43771665607	4.04193027121	6.07359453571	0.102183127	8.93877322427	13.0099779893	25.5492892541	1199709.86488
22	0	None	None	17.0127022528	5.80383720696	8.58744013696	1.10555403634	2.75127945795	0.551027477015	0.755247827819	2.12061200676	3.38847447713	5.2859713945	6.35347003546	16.5526753954	15.1232267534	0.987222784274	1.44420831267	2.65052760089	5.7950728781	5.68975029486	0.43906459004	2.46645155134	2.27059335424	75539.6167453
23	0	None	None	12.2192774638	7.48350023912	5.55968827985	3.82257841142	1.35820934163	0.501927448171	0.0847744222292	3.46024819265	2.22766426875	5.86821753781	2.00232517608	10.4321913126	15.1987530947	0.287269900315	0.460710338531	4.50606331234	9.3507063639	22.6185492822	0.699665585809	15.0531222225	20.9196656584	822405.64271
24	0	None	None	18.5454230287	5.00502667311	8.48511811227	1.17065005903	3.33616012832	0.304148940176	0.617029492449	3.95774381299	4.17189351257	6.47674737436	5.30239487631	15.9660878513	15.1161440668	0.971848326338	0.961714780543	1.35712072024	5.28461764886	23.7508409763	1.50496273154	22.007650952	12.1430354745	567182.586696
25	0	None	None	13.6569448916	8.33944440378	5.95576333942	3.35587495174	1.56197755959	0.853071568229	0.04113604792	2.92874665337	2.11152063298	2.79583350853	3.02522307731	16.5600684804	14.2652441397	1.10097879063	1.26590100337	2.63493059673	7.06609638405	27.1718195161	1.55523866988	22.9754678477	14.0459702924	62.9075299535
26	0	None	None	16.0682321958	9.83302567352	5.05935371532	1.3712907608	2.96319023325	0.354766311103	0.539293189343	4.7316558504	2.79697089032	6.73004203405	2.68678298686	19.9161113962	13.0676364064	0.0737255937862	1.00610420668	2.2431835015	9.87567141727	1.6395418347	25.1494784148	5.7341022097	8.07248797255	717928.99989
27	0	None	None	13.0606138809	9.37089460462	6.81724061742	1.91710319084	3.35211092453	0.00409438607552	0.339525575162	2.53111049161	3.66429926615	6.14063854675	2.42202690909	19.1715429159	15.8724118352	1.18403936107	1.14671027924	1.80619291419	5.79495612222	19.9202754928	0.24214779451	6.95989481081	26.3671885935	950347.354849
28	0	None	None	16.0740413317	7.82062528614	7.75134372095	3.73369383799	1.87710191008	0.220927353709	0.515497060556	2.79657722815	2.28093220411	2.58747518858	4.55427363737	13.0059678836	10.5875008281	0.125830891448	1.28938288358	1.84503447998	9.82795229428	12.9707214669	5.53312299405	25.8995738049	24.7725962532	1964268.41379
29	0	None	None	17.5820403543	7.11015547567	7.05065866055	3.06137687811	2.58997964468	0.324302403316	0.205325791314	3.32449874873	2.23202600282	6.45947893789	4.63645108847	15.2513137719	11.5908383884	0.560813610082	1.1453828218	1.81784627836	6.00150001033	9.66566401625	20.1642037309	9.18006168065	19.2896329014	754383.906163
30	0	None	None	17.8425568931	8.10321662896	9.18351385303	3.73391343889	3.03040931177	0.507723109166	0.493450531835	2.46193456938	4.64229479491	5.89577191149	5.84330064119	19.2825752666	19.1827260656	0.416996648107	0.615047003269	4.86781313984	9.72377134405	29.3468360427	1.27078034876	23.7495497994	9.27508658547	626334.040683
31	0	None	None	18.1040704893	6.57375846748	6.66667795234	2.84022738229	1.94813166812	0.0922320606229	0.158208849981	2.22259043074	3.7140369464	6.64255303534	6.17315429649	12.3661678379	16.5025252678	0.0134185451223	1.18704648223	1.54341623956	5.96552839943	16.1749552229	13.622693082	2.54715028756	19.1339108688	625235.582354
32	0	None	None	19.7063967836	5.60219249117	5.11845643271	3.46957297301	3.17096869379	0.986458252926	0.257244366352	4.43012533751	4.01481486235	5.49246971859	4.6128640273	13.6630385657	11.0560956712	0.248010994743	0.395405802909	3.72361515023	8.6120052443	15.7822630622	15.3082465564	1.2422559013	22.8293834695	1279507.56509
33	0	None	None	13.0412991115	6.6767302832	9.04090198467	2.9673953802	3.13338764691	0.555972191435	0.315413840268	4.11549570207	4.34403689567	6.43527635093	4.78988668425	15.0710702283	10.4186828016	0.654585985461	1.34189420836	3.097724315	8.47555109594	8.31421387449	3.99596049426	26.6389597182	17.1844290165	907210.500111
34	0	None	None	18.1127134047	8.67499320135	7.73461241248	1.00031316921	2.86193434103	0.970753487924	0.987684997303	2.63718531675	4.9551438903	6.15908929414	2.68833435173	11.4664739746	18.4165925943	0.489140323729	0.241298430929	4.76503747903	5.27225741481	5.93507399319	6.11518863736	28.7221024327	9.76999129939	645464.456259
35	0	None	None	12.2659502548	9.09252004795	7.43764741189	3.20303216058	1.55953248336	0.637340080315	0.744533224148	2.45847218324	4.0893832371	5.00827414688	5.18001787304	15.6015906071	16.1489548486	1.06305488965	0.272040077106	3.45698068062	4.36749468174	14.0850346842	16.8252148352	0.497601085088	18.1726691718	417356.678842
36	0	None	None	16.2136192731	6.67572703632	9.2281636717	2.76470481716	1.38693065933	0.0340073154499	0.980866847376	3.16462601822	3.43734473875	5.39992554003	3.43950442372	16.6775303485	17.1175454516	0.12257103804	1.11538977152	2.6025786635	7.82723404317	9.62760776183	11.1078323708	20.3811884959	5.26194616393	299000.006309
37	0	None	None	16.0754741936	6.80800159507	6.06675504928	3.91848078585	3.27470503152	0.965991756173	0.544201549821	4.58581655027	3.69508301127	3.36413038483	3.1367631654	15.2106559625	16.857109151	0.547514496549	0.810348786164	4.33979668045	5.29446473025	9.23160365787	28.8051198493	0.558071488239	2.16585866706	798339.635484
38	0	None	None	10.7300203774	9.83022668116	9.51779726828	2.91857808779	2.07637238319	0.276427471294	0.464516262799	2.82934233749	4.84550868091	3.24593945883	3.78660593644	13.5967377235	12.1524504426	0.240263166788	1.23298362997	2.57728187553	4.17396646109	9.5979326277	9.74549312477	17.8647763951	1.77024131323	218154.406098
39	0	None	None	14.9696758271	8.53846130832	8.72577751696	1.7645158306	1.30412848506	0.909740375515	0.262218468161	2.92972570749	3.72044210562	5.03813984251	2.35132716029	17.8571436333	12.8912512261	0.279286431853	1.08737256076	1.70418493447	5.36160194539	17.8177605516	28.8552400497	14.1297380131	13.1757735059	1063050.22573
40	0	None	None	11.2497859549	5.22952930663	8.30229543275	1.49977219225	3.82717427952	0.526782811988	0.494630979772	2.34715244982	2.20262361734	4.33918351974	4.76436534759	15.3206707173	10.3097976835	0.477826501685	1.4521618053	1.72393854755	5.08110274463	29.3427520091	28.0375409856	28.0542562998	20.9676719772	35.2204521096
41	0	None	None	19.2068801934	6.74778303172	9.68637103943	3.19401879516	1.46758123726	0.0491080505971	0.546214125663	2.01072164287	4.58940990141	2.84756008618	6.22237604588	15.1622952028	16.0073869319	0.838512734893	1.22202337304	4.39420052758	9.56020086357	16.8015034681	18.6155866587	1.59355720175	13.5069592615	449724.555794
42	0	None	None	10.591761825	7.16744735172	6.51426697731	1.25280691706	2.12635540171	0.572146587252	0.847916097149	4.60207620152	3.73240160602	3.10718647046	2.88952792479	14.2137113922	16.0143032737	0.189413366518	1.37887030544	3.78553016919	4.00306018606	28.997615502	15.3862410477	21.950485241	14.5672189667	25.3871057984
43	0	None	None	19.5840054139	6.52518744214	5.01008170109	1.55286520749	2.70741911673	0.21334736392	0.924272918536	2.84565507276	2.24944181704	3.75703192507	6.08602532652	19.8256689985	12.2581172884	1.40737665338	0.717031936731	1.60137000703	7.80226802159	25.1740538315	1.51294640294	28.5671661118	20.6103359696	63.6122347141
44	0	None	None	18.6874303014	6.93486850374	7.4192645754	1.42551624855	2.96456703236	0.697304476249	0.238067782087	3.49160360082	2.19778508915	5.85938505413	5.36952565739	15.1540804339	10.3396667515	0.0244518664113	1.20040925731	2.63710870846	7.16348507992	6.73883504109	21.4757800599	3.16464265287	20.4347785689	747624.49952
45	0	None	None	15.3751808718	5.29402271167	6.94386205286	2.12083335225	1.09350291586	0.63643333185	0.595747235007	2.41446913201	3.62693499111	2.79644710175	5.99845221423	14.1755870312	11.9155968053	0.936520171968	1.27737172569	3.0421161885	9.3620698094	22.7599464279	5.19982667349	18.6988424287	22.5851137225	1104464.81146
46	0	None	None	16.1810881397	7.75580853749	5.18946292269	2.82380175136	3.6318971864	0.871019516523	0.187536310695	3.24894201332	4.86286337342	4.08544694067	2.88762974432	14.3866939023	16.8853894487	1.37564188198	0.462275185026	1.81544671912	8.22069504462	26.4264472955	18.6184629302	12.2481900677	5.26018297874	564362.064495
47	0	None	None	10.0502160865	8.38963791211	5.5402759564	3.17555009319	1.885694616	0.499940681679	0.685130463676	2.98971053413	3.38033863207	5.93487677309	4.82027263099	14.97425058	13.3886070968	0.582154057741	0.107122578754	3.35533104769	4.60098373561	4.96454628732	5.24596059544	19.8706284579	18.6734949088	474412.610858
48	0	None	None	18.2288765931	9.87568135365	6.91993402403	1.46947817121	3.95938857322	0.253464414717	0.899437737867	4.05196352888	2.78668753147	4.35826140793	3.39708669178	19.9182103827	10.2156914404	0.417367758233	0.170147533891	2.65598747784	9.25139834623	0.250963960625	26.8264212073	15.4177581395	22.3980917067	57.3763730493
49	0	None	None	11.3270932359	5.39964509308	6.20866698528	3.84527231458	3.04371725462	0.927570969766	0.026347721578	2.18571600145	4.68957780714	2.15308306234	6.79794217519	12.7034460244	10.3093194432	1.16784486459	0.446605193681	1.89234263359	9.65781816889	7.67295312802	4.13776702027	9.12224112407	3.47813826053	110610.335377
50	0	None	None	14.1528173859	5.7396512857	7.78609118139	1.38734992903	3.02196277502	0.0475352982231	0.418204122101	4.77550262563	3.77175800168	5.48375669084	6.42958705313	11.4366470299	17.9741313457	0.165130629482	0.203009196178	4.71983102242	4.29262462954	3.94503822377	21.6007682507	21.8780300176	22.6160369613	69.4673442126
51	0	None	None	11.2964581564	9.29180174399	8.96821821919	3.12470541825	3.06925801488	0.337576304476	0.640656850923	4.85005795198	2.31173655292	5.03702563897	4.50169581405	16.2564073931	19.6585206478	0.782183759077	1.12603518897	1.08493395229	7.35825559473	28.6568206803	1.38719471986	23.845356497	17.758546575	23.9323413399
52	0	None	None	11.4217184452	5.1842689262	9.75786378653	1.10370739972	3.62373712161	0.83933948251	0.246436661482	4.16815476898	4.9325857396	2.88847481982	5.64046501249	10.8219354091	15.0455682467	0.802509484936	0.616023852626	2.56232363481	7.73516232794	11.7258292124	11.447042135	2.77611877137	12.9806061242	264946.378995
53	0	None	None	13.1552826535	6.95470886853	9.96535734288	1.05494614392	2.21890198401	0.730920304835	0.931100618127	3.20594534066	4.32128885662	3.36558070578	6.83018396662	18.3692043332	18.1710087668	1.49543709779	0.237257320192	4.72742607249	9.6349015801	24.4717078057	28.9797841195	5.19482615882	14.7396411895	923196.039901
54	0	None	None	18.5153369247	5.32990208356	7.72711461004	3.63592555944	3.6461030337	0.766341116512	0.506091836741	3.63290897006	3.39719074907	5.99358120572	3.60169136261	14.8109816507	16.49431505	1.39205148285	0.304644111871	4.40857667959	7.66634073731	3.96387381113	26.3989551452	18.7201602865	9.56754725704	783889.877398
55	0	None	None	15.5401577223	5.79583193964	6.90909294049	2.48336872223	1.15996304868	0.596466534379	0.489696362536	4.1846439579	4.74246218826	4.73108420523	4.15888914	19.9423758798	13.5506789775	0.437017673665	0.170494954744	1.92336041609	4.28779179595	2.75989023044	15.4581520831	10.3845664878	13.2090645183	371703.856872
56	0	None	None	14.8617167774	6.10969360494	6.48861919263	2.84966238022	2.54949063462	0.956815148825	0.506356163043	2.12401467015	3.36835110405	6.98389462541	3.83377391381	14.3565019574	19.3367403848	1.4097173299	0.675611690333	1.48732396769	8.83984711028	9.28563240571	25.5574203078	21.330471787	12.7794754299	943286.482662
57	0	None	None	14.9694538706	9.39727264766	8.75343347416	1.1606481161	3.10030378302	0.601294498674	0.319996084567	4.24791655713	3.71347640152	5.85727735623	6.98662950488	16.3893556301	18.1894242671	0.624167814602	0.841152686845	4.96154691254	6.8309071226	9.42777308841	12.2024384073	27.4206487727	10.3605746579	710570.707487
58	0	None	None	14.7946274813	7.83751716744	7.90011594954	3.94172579673	2.39035540624	0.0226191032152	0.450823883127	3.45458208443	3.74630586788	5.74879573315	5.64557422479	14.4238438129	18.2855919359	0.675449413391	0.645316541813	3.18437763604	8.80221678446	12.4099673445	28.4702276187	23.7009942522	10.0944759958	917677.609459
59	1	3	None	18.5661790523	8.93239995097	7.23706991911	3.38284881992	3.75635800417	0.848439393482	0.439524469053	3.14665296646	4.76121237121	2.35789750982	5.43402751099	18.9714190634	10.5316470108	0.762690205725	0.583968391207	4.95028024695	6.67296972195	27.2322679076	3.61378430322	23.195465411	23.8017844617	17.2444428526
60	1	51	None	11.2964581564	9.29180174399	8.96821821919	3.12470541825	3.06925801488	0.337576304476	0.640656850923	4.85005795198	2.31173655292	5.03702563897	4.50169581405	16.2564073931	19.6585206478	0.782183759077	1.12603518897	1.08493395229	7.35825559473	28.6568206803	1.38719471986	23.845356497	17.758546575	23.9323413399
61	1	42	None	10.591761825	7.16744735172	6.51426697731	1.25280691706	2.12635540171	0.572146587252	0.847916097149	4.60207620152	3.73240160602	3.10718647046	2.88952792479	14.2137113922	16.0143032737	0.189413366518	1.37887030544	3.78553016919	4.00306018606	28.997615502	15.3862410477	21.950485241	14.5672189667	25.3871057984
62	1	4	None	14.9738117678	5.10687163602	5.06132754804	3.67020812343	2.52246499244	0.5709823285	0.69977413371	4.21532622664	2.2944486871	5.94874480452	4.81280811333	19.4250580773	19.122345088	0.303725196586	1.43749035002	4.01161386565	5.47499407721	24.9779329722	15.0471657393	19.9151263679	19.3643807493	25.5069435039
63	1	10	None	16.2447391355	7.05035727504	6.71820562377	3.35575430819	2.76453307657	0.359666195859	0.655189546342	2.75728704178	4.22058382872	6.6721010037	5.48693742448	13.6558823186	13.3404541004	1.26712457851	1.13308522887	3.21743461975	7.05470275915	23.6527597687	27.3749798131	8.2511578564	13.4535712326	27.5628248619
64	1	40	None	11.2497859549	5.22952930663	8.30229543275	1.49977219225	3.82717427952	0.526782811988	0.494630979772	2.34715244982	2.20262361734	4.33918351974	4.76436534759	15.3206707173	10.3097976835	0.477826501685	1.4521618053	1.72393854755	5.08110274463	29.3427520091	28.0375409856	28.0542562998	20.9676719772	35.2204521096
65	1	48	None	18.2288765931	9.87568135365	6.91993402403	1.46947817121	3.95938857322	0.253464414717	0.899437737867	4.05196352888	2.78668753147	4.35826140793	3.39708669178	19.9182103827	10.2156914404	0.417367758233	0.170147533891	2.65598747784	9.25139834623	0.250963960625	26.8264212073	15.4177581395	22.3980917067	57.3763730493
66	1	1	None	10.3256862062	5.0057738814	6.90515050785	3.28060591735	2.04347931704	0.574355981291	0.474089775009	4.93601104737	2.32142077799	5.45445150252	5.58058713241	15.2617386145	14.2249585134	0.557801850692	1.20571170099	4.13106521647	8.90488779909	6.38158944819	28.8217168092	22.1345430492	23.1824575103	59.8640265911
67	1	25	None	13.6569448916	8.33944440378	5.95576333942	3.35587495174	1.56197755959	0.853071568229	0.04113604792	2.92874665337	2.11152063298	2.79583350853	3.02522307731	16.5600684804	14.2652441397	1.10097879063	1.26590100337	2.63493059673	7.06609638405	27.1718195161	1.55523866988	22.9754678477	14.0459702924	62.9075299535
68	1	43	None	19.5840054139	6.52518744214	5.01008170109	1.55286520749	2.70741911673	0.21334736392	0.924272918536	2.84565507276	2.24944181704	3.75703192507	6.08602532652	19.8256689985	12.2581172884	1.40737665338	0.717031936731	1.60137000703	7.80226802159	25.1740538315	1.51294640294	28.5671661118	20.6103359696	63.6122347141
69	1	10	40	12.7527767637	5.0	7.5546578686	2.0384285348	2.62416802966	0.474827921426	0.663760126022	2.25131936634	3.50581808024	6.2478479722	4.72788917572	14.0327319747	11.1001777641	0.9154590646	1.06284697558	1.82549157122	5.44365959325	22.8562863463	27.3778382823	18.1103174621	17.8688480889	47.6351976331
70	1	47	51	10.4717876426	8.19960673626	5.0	3.1921701266	3.06852935722	0.397107090129	0.664548585295	4.18801305268	2.68019387301	5.57460178973	4.59189005299	16.514255582	15.8723900283	0.728884383936	1.30203963077	1.70300134821	4.66138618996	24.706094716	0.955320701079	23.6829202776	18.158267846	866465.858563
71	1	22	3	18.0966559601	5.27930878535	7.5188512765	2.55819993928	3.60294688994	0.792952418891	0.759083625952	3.47313298249	5.0	2.79960549979	5.388150881	16.8896333098	15.9516408732	0.944895924972	0.506495528356	2.02539916994	6.10353333941	13.4488560492	1.93914778833	0.0	29.1040081265	1704756.08711
72	1	14	24	17.3783690858	5.0	5.0	3.23614578463	3.73570053567	0.337766132873	0.58316422182	3.9340047432	3.58636710964	5.95529507978	6.45328897268	16.3546006642	14.8022196889	0.923368984485	0.98970781478	1.95505723958	5.30185644344	19.2993114421	3.28916163756	24.4638946162	14.3820545931	624262.951152
73	1	29	47	14.0874604162	8.71798080201	7.31300939032	3.12278467554	2.33680261337	0.260555883452	0.374243541381	3.22585806926	2.12828391657	6.36696648702	4.83242371187	14.9214152651	12.2242330494	0.576699199052	1.12981050193	1.79556907857	5.91565764599	4.61128094481	3.81977871093	22.8267370367	19.0256030809	746097.426036
74	1	12	13	10.0	10.0	8.70382764167	3.05048191131	1.1469726161	0.517300641851	0.414283864798	3.48078005515	3.01257509775	5.35853744737	3.93096706383	18.1181810897	18.6877901881	0.618895319895	0.846178825936	3.16959005483	7.43206017513	15.7324083246	2.61963070812	15.4327943056	22.5742200691	737052.37332
75	1	0	4	15.4273862265	5.0	5.78500909245	3.37595088683	1.69664390629	0.896211757227	0.105839519805	4.14252928429	3.11792919029	5.67312945519	6.61379610515	13.6428412896	14.9117416988	0.325529310418	1.18358381472	3.88556050013	7.78565930812	27.3226475316	8.33595382773	15.6056169651	10.8738638855	664062.63925
76	1	39	4	14.8960726952	8.31865170218	7.35068962841	1.36100485325	1.25041128388	0.670714567821	0.82323045769	3.42499475606	2.0	5.0015054036	3.30159940708	17.6436466387	10.9205295933	0.272927569397	1.36476535865	4.06895553489	5.36191838653	22.7600318944	18.7473724607	17.0796187647	12.7132997335	24.3646207161
77	1	30	47	14.6025011917	8.3272598215	9.02256316723	3.87670107085	3.32119920411	0.505352701018	0.46715187731	2.54124030658	4.99785389822	5.88909054084	4.55188462399	15.5983177647	19.3371866903	0.578446853241	0.738999968784	5.0	9.61280503443	30.0	5.84306413621	19.6661497236	13.0201922528
78	1	22	4	16.3146447561	5.96219851051	9.26298504725	2.61877896591	2.4872225621	0.569542780032	0.725254880955	2.34400412017	3.47912694758	5.93912795897	5.67217167708	17.7613087945	15.0439521463	0.118430420121	1.44635432996	4.06516507509	5.77323806758	7.96883352733	19.422982827	21.9598931468	14.2234963028	578596.857541
79	1	0	36	15.9224945999	10.0	8.33592591178	2.63168501119	1.38164885019	0.80134317659	0.579448526304	3.56414971152	3.40069766772	5.6464621765	3.00067522515	13.8073646624	17.8125183675	0.380906492096	0.178229906936	2.59379670864	9.26522772652	9.54104272122	7.63859503855	18.3000534866	6.59851400315	237115.857583
80	1	24	51	10.0	5.4291904878	9.05563874912	3.5807647958	2.990392303	0.297161794395	0.629603660162	3.79877501238	4.16626645332	5.72905213881	4.6751950987	16.3449919642	16.3809016543	0.81605118857	0.9804659179	1.07529147973	5.71557205838	29.3502523026	1.39088036524	19.7498511244	14.8587190111	628850.005314
81	1	26	10	16.1062190172	7.48089879322	5.0	1.0	2.97105147233	0.355195727361	0.538293266591	3.2562922079	3.44237854135	6.66338763074	4.41000872846	12.7612881787	13.1355428644	0.631420006206	0.977008652565	2.38991112963	6.96731504923	13.3581017037	26.2844867205	5.66952232692	13.8061889877	729838.727946
82	1	20	51	12.0538905392	7.29278300274	9.19088385351	3.29537352575	2.54262473008	0.387006063519	0.61723800054	4.72383470297	2.84821604945	4.29799771365	4.41671604641	16.5642329112	19.1591575219	0.685697262892	0.173498725763	1.2837144408	7.36417722493	26.9083736891	11.6112326971	17.4513963978	14.2835944556	22.8442064361
83	1	22	51	15.6653664097	8.42646917229	8.72931988626	1.37672628508	3.13236447476	0.373882807035	0.751656702988	4.67036004089	3.10832099982	5.00487952916	5.08371026135	15.8158944176	14.5005409785	0.900177267973	1.09988111461	2.18247854002	5.86020345012	16.1974928326	4.02901115165	11.1178237273	4.84156222202	188772.220034
84	1	40	47	11.6217369048	6.81364898384	5.1502810449	2.04290180135	1.33719418321	0.698285312985	0.705170317096	2.33429109805	3.60001209872	4.67719311016	4.79661257732	15.065183519	10.6114230521	0.606568347551	1.5	2.20335314322	4.93101520237	0.0	27.0887455461	26.0106386951	19.5211655798	1664486.30818
