id	generation	parent1	parent2	[in] input00	[in] input01	[in] input02	[in] input03	[in] input04	[in] input05	[in] input06	[in] input07	[in] input08	[in] input09	[in] input10	[in] input11	[in] input12	[in] input13	[in] input14	[in] input15	[in] input16	[in] input17	[in] input18	[in] input19	[in] input20	[min] weight
14	0	None	None	19.1060135123	9.90225493991	7.4817571286	1.64838449018	3.6023345534	0.390090355154	0.939302974068	2.40728610385	3.52975675332	2.65407149919	3.49805694016	18.51534776	13.6110429968	0.00334589958461	0.287688771547	4.73660884149	8.64039806465	4.47381991626	17.962021714	17.8503242304	26.6066276696	267822306.107
15	0	None	None	18.3977674966	7.48136852904	5.00022009072	3.60727959081	2.34135682595	0.584660037967	0.210746343287	3.67623958973	2.30837112584	4.19380151311	6.55946578711	10.2729296357	10.2596950743	1.18924788243	1.00012037765	2.72819181664	9.71019368732	18.6290608549	27.4581958532	8.19322975573	22.4586011191	23077786.5034
16	0	None	None	12.0182219208	9.04770156086	5.0633344824	2.0077152102	2.10287877685	0.760615795257	0.517787970587	4.84567002555	3.99501282717	2.97949764903	4.48561070232	11.7760011874	12.4900622781	0.975826288008	1.48385881614	1.76225731206	6.98582861923	14.4896957705	16.7798201698	29.4080983665	27.2659303436	153790277.668
17	0	None	None	11.2926633578	9.98776538816	7.58599822884	2.48346718059	3.98310757394	0.530421997506	0.53141863019	3.20409359963	4.28213533105	3.14018660294	4.76842305541	15.8244670404	14.5427286049	1.31039144321	0.944476525463	4.72216134627	4.45485326287	0.586330151365	2.04164425724	14.5446074759	6.54032438851	94457241.7762
18	0	None	None	17.4021084924	5.64130761126	6.16604508881	1.05228891798	3.9497427415	0.224852641106	0.297620834086	3.35548476734	3.87027735521	4.44564089118	2.06330312664	14.9356953758	16.5273730722	0.658817671492	0.836159491637	1.48313648392	4.40628863023	28.3290262912	14.0282501736	18.4935163846	7.18835454934	1094870.55098
19	0	None	None	18.0807193548	5.60094853834	5.97893731474	2.40475129907	2.92799106843	0.192712679613	0.823622467449	2.53081397131	4.79024100376	2.17636831722	2.13176562511	12.9482875582	16.7316552372	1.3482271011	1.43783586505	4.96589356942	7.72146028415	10.7522624413	15.7280737158	13.9650482478	23.1803105882	156629893.655
20	0	None	None	12.792862382	9.99648328996	7.50116867176	1.47417909708	3.71328422199	0.932770610498	0.532485341849	3.75802345815	4.18380555863	2.56526546637	3.58502256669	15.52264372	15.6398374731	0.905859531268	1.33425605759	2.75280891624	4.2254322762	22.6284586668	9.97640736944	1.09769933748	6.03506066548	781485.646742
21	0	None	None	12.4297903797	5.54690448672	9.73002242796	3.51520751595	2.96002995492	0.875459738852	0.434893843477	3.69546477574	3.11207319685	3.28202926623	3.75233943351	15.9826166665	13.2182683606	0.550035279083	1.15957274007	2.435922277	7.28990425849	23.8686298188	15.1304981886	18.0540013814	29.7222615701
22	0	None	None	16.1009855949	6.42765634412	7.62484156339	3.59017793598	3.61246301915	0.232542161308	0.733726613266	4.57434980265	4.89872770979	2.99623835302	2.58639204828	13.1504676865	10.128355684	1.32062330779	1.47351108836	2.59361324256	9.96379428428	13.4359306813	17.3088895932	4.89326636767	0.911782794789	108889722.132
23	0	None	None	16.8823175463	8.9024316962	9.257496543	2.08025858089	3.22775532858	0.709705961435	0.309628569515	2.24776725741	3.22471318446	2.0632584013	2.11425417904	10.6657614817	11.0605644086	0.305341798039	0.44137956716	2.69906273275	5.65356430143	4.38811706814	14.005179401	13.9034731147	10.1548598631	67682748.4387
24	0	None	None	17.7704930385	6.10794680288	7.44695866878	3.43997959153	1.13397172493	0.737025035526	0.824992433616	4.87502473088	3.14077964955	5.7743994581	4.43434602557	16.6865353689	10.2815713651	0.0593900290829	1.19273163424	4.91459556662	4.03590156218	3.3899586406	26.5591080543	3.5183107739	2.28512733478	224934753.713
